,time,count,temp_real_C,temp_feels_like_C,humidity_percent,wind_speed_kph,weather,is_holiday,is_weekend,season
14871,9/19/16 23:00,431,17,17,0.83,6,Scattered clouds,0,0,autumn
14872,9/20/16 0:00,224,16.5,16.5,0.855,6,Clear,0,0,autumn
14873,9/20/16 1:00,135,16,16,0.88,6.5,Rain,0,0,autumn
14874,9/20/16 2:00,120,16,16,0.88,5,Rain,0,0,autumn
14875,9/20/16 3:00,78,16,16,0.88,4,Rain,0,0,autumn
14876,9/20/16 4:00,74,16,16,0.88,5,Rain,0,0,autumn
14877,9/20/16 5:00,161,16,16,0.88,6,Broken clouds,0,0,autumn
14878,9/20/16 6:00,888,16,16,0.88,6.5,Broken clouds,0,0,autumn
14879,9/20/16 7:00,2740,16,16,0.88,6.5,Broken clouds,0,0,autumn
14880,9/20/16 8:00,4934,16,16,0.83,8,Broken clouds,0,0,autumn
14881,9/20/16 9:00,2494,15.5,15.5,0.91,9,Broken clouds,0,0,autumn
14882,9/20/16 10:00,1156,16,16,0.855,9,Rain,0,0,autumn
14883,9/20/16 11:00,1063,16,16,0.855,10,Broken clouds,0,0,autumn
14884,9/20/16 12:00,1424,16.5,16.5,0.8,7,Broken clouds,0,0,autumn
14885,9/20/16 13:00,1410,17,17,0.77,7,Broken clouds,0,0,autumn
14886,9/20/16 14:00,1386,18,18,0.705,6,Broken clouds,0,0,autumn
14887,9/20/16 15:00,1595,18,18,0.68,7,Broken clouds,0,0,autumn
14888,9/20/16 16:00,2343,19,19,0.64,6.5,Broken clouds,0,0,autumn
14889,9/20/16 17:00,4507,19,19,0.62,6.5,Broken clouds,0,0,autumn
14890,9/20/16 18:00,4423,18,18,0.66,7,Broken clouds,0,0,autumn
14891,9/20/16 19:00,2400,18,18,0.66,5.5,Scattered clouds,0,0,autumn
14892,9/20/16 20:00,1405,17.5,17.5,0.705,5,Scattered clouds,0,0,autumn
14893,9/20/16 21:00,1017,17,17,0.68,5,Broken clouds,0,0,autumn
14894,9/20/16 22:00,799,17,17,0.705,5,Cloudy,0,0,autumn
14895,9/20/16 23:00,516,17,17,0.73,5,Cloudy,0,0,autumn
14896,9/21/16 0:00,241,16.5,16.5,0.8,8,Scattered clouds,0,0,autumn
14897,9/21/16 1:00,179,16,16,0.83,7,Scattered clouds,0,0,autumn
14898,9/21/16 2:00,91,16,16,0.83,6,Broken clouds,0,0,autumn
14899,9/21/16 3:00,76,16,16,0.83,5,Cloudy,0,0,autumn
14900,9/21/16 4:00,68,15.5,15.5,0.855,6.5,Clear,0,0,autumn
14901,9/21/16 5:00,168,15,15,0.88,8,Clear,0,0,autumn
14902,9/21/16 6:00,856,15,15,0.88,7,Clear,0,0,autumn
14903,9/21/16 7:00,2822,15,15,0.88,6,Clear,0,0,autumn
14904,9/21/16 8:00,5188,16,16,0.855,8,Clear,0,0,autumn
14905,9/21/16 9:00,2518,16.5,16.5,0.855,8,Scattered clouds,0,0,autumn
14906,9/21/16 10:00,1336,18.5,18.5,0.73,6.5,Clear,0,0,autumn
14907,9/21/16 11:00,1304,21,21,0.57,11,Scattered clouds,0,0,autumn
14908,9/21/16 12:00,1678,21.5,21.5,0.55,12,Scattered clouds,0,0,autumn
14909,9/21/16 13:00,1770,22.5,22,0.47,12,Scattered clouds,0,0,autumn
14910,9/21/16 14:00,1653,22,22,0.515,14,Scattered clouds,0,0,autumn
14911,9/21/16 15:00,1819,22.5,22.5,0.5,16,Scattered clouds,0,0,autumn
14912,9/21/16 16:00,2492,22,21,0.47,18,Scattered clouds,0,0,autumn
14913,9/21/16 17:00,4720,21,21,0.5,13,Clear,0,0,autumn
14914,9/21/16 18:00,4615,20,20,0.53,14,Clear,0,0,autumn
14915,9/21/16 19:00,2580,19,19,0.6,9,Clear,0,0,autumn
14916,9/21/16 20:00,1473,18,18,0.66,8,Clear,0,0,autumn
14917,9/21/16 21:00,1109,17,17,0.73,7,Clear,0,0,autumn
14918,9/21/16 22:00,928,16,16,0.77,9,Clear,0,0,autumn
14919,9/21/16 23:00,583,16,16,0.77,5.5,Clear,0,0,autumn
14920,9/22/16 0:00,325,16.5,16.5,0.8,5.5,Clear,0,0,autumn
14921,9/22/16 1:00,172,16,16,0.8,6.5,Broken clouds,0,0,autumn
14922,9/22/16 2:00,151,16,16,0.77,6,Broken clouds,0,0,autumn
14923,9/22/16 3:00,89,16,16,0.8,6.5,Clear,0,0,autumn
14924,9/22/16 4:00,80,16,16,0.77,6,Scattered clouds,0,0,autumn
14925,9/22/16 5:00,166,16,16,0.83,8,Scattered clouds,0,0,autumn
14926,9/22/16 6:00,837,16,16,0.83,10,Broken clouds,0,0,autumn
14927,9/22/16 7:00,2718,16,16,0.8,11,Scattered clouds,0,0,autumn
14928,9/22/16 8:00,4992,16,16,0.745,13,Scattered clouds,0,0,autumn
14929,9/22/16 9:00,2511,17,17,0.68,13,Clear,0,0,autumn
14930,9/22/16 10:00,1339,18.5,18.5,0.62,14,Scattered clouds,0,0,autumn
14931,9/22/16 11:00,1333,19,19,0.6,16,Scattered clouds,0,0,autumn
14932,9/22/16 12:00,1680,20,20,0.56,17,Broken clouds,0,0,autumn
14933,9/22/16 13:00,1637,19,19,0.62,16,Broken clouds,0,0,autumn
14934,9/22/16 14:00,1220,19,19,0.64,17,Broken clouds,0,0,autumn
14935,9/22/16 15:00,1563,19,19,0.73,11,Broken clouds,0,0,autumn
14936,9/22/16 16:00,2332,19,19,0.705,14,Scattered clouds,0,0,autumn
14937,9/22/16 17:00,4293,20,20,0.64,16,Scattered clouds,0,0,autumn
14938,9/22/16 18:00,4195,19,19,0.68,15,Scattered clouds,0,0,autumn
14939,9/22/16 19:00,2438,18,18,0.73,10,Scattered clouds,0,0,autumn
14940,9/22/16 20:00,1430,17,17,0.77,10,Clear,0,0,autumn
14941,9/22/16 21:00,1075,16.5,16.5,0.8,12,Clear,0,0,autumn
14942,9/22/16 22:00,860,16.5,16.5,0.61,12,Scattered clouds,0,0,autumn
14943,9/22/16 23:00,607,16,16,0.59,13,Broken clouds,0,0,autumn
14944,9/23/16 0:00,340,16,16,0.59,12,Cloudy,0,0,autumn
14945,9/23/16 1:00,200,14.5,14.5,0.61,7,Broken clouds,0,0,autumn
14946,9/23/16 2:00,134,14,14,0.72,9,Broken clouds,0,0,autumn
14947,9/23/16 3:00,97,13,13,0.77,9,Scattered clouds,0,0,autumn
14948,9/23/16 4:00,74,13,13,0.77,8,Clear,0,0,autumn
14949,9/23/16 5:00,148,12,12,0.82,7,Clear,0,0,autumn
14950,9/23/16 6:00,695,12,12,0.795,10,Clear,0,0,autumn
14951,9/23/16 7:00,2325,12,12,0.77,9,Clear,0,0,autumn
14952,9/23/16 8:00,4533,13.5,13.5,0.695,10,Clear,0,0,autumn
14953,9/23/16 9:00,2476,14.5,14.5,0.65,10,Clear,0,0,autumn
14954,9/23/16 10:00,1431,16.5,16.5,0.535,12,Clear,0,0,autumn
14955,9/23/16 11:00,1548,17.5,17.5,0.49,10,Clear,0,0,autumn
14956,9/23/16 12:00,1845,18.5,18.5,0.43,8,Clear,0,0,autumn
14957,9/23/16 13:00,1950,20,20,0.39,10,Clear,0,0,autumn
14958,9/23/16 14:00,1962,20,20,0.38,10,Clear,0,0,autumn
14959,9/23/16 15:00,2069,20,20,0.38,12,Clear,0,0,autumn
14960,9/23/16 16:00,2756,19,19,0.43,15,Clear,0,0,autumn
14961,9/23/16 17:00,4474,19,19,0.43,15,Clear,0,0,autumn
14962,9/23/16 18:00,3637,18,18,0.46,15,Clear,0,0,autumn
14963,9/23/16 19:00,2064,16.5,16.5,0.52,12,Clear,0,0,autumn
14964,9/23/16 20:00,1235,15.5,15.5,0.59,12,Clear,0,0,autumn
14965,9/23/16 21:00,964,14.5,14.5,0.65,12,Clear,0,0,autumn
14966,9/23/16 22:00,851,14,14,0.67,9,Clear,0,0,autumn
14967,9/23/16 23:00,720,14,14,0.72,6,Clear,0,0,autumn
14968,9/24/16 0:00,566,14,14,0.745,8,Clear,0,1,autumn
14969,9/24/16 1:00,434,14,14,0.77,7,Clear,0,1,autumn
14970,9/24/16 2:00,342,14.5,14.5,0.745,6.5,Scattered clouds,0,1,autumn
14971,9/24/16 3:00,226,15.5,15.5,0.745,14,Clear,0,1,autumn
14972,9/24/16 4:00,152,16.5,16.5,0.75,12,Clear,0,1,autumn
14973,9/24/16 5:00,120,16,16,0.77,14,Clear,0,1,autumn
14974,9/24/16 6:00,174,16,16,0.77,13,Clear,0,1,autumn
14975,9/24/16 7:00,354,16,16,0.77,9,Clear,0,1,autumn
14976,9/24/16 8:00,718,17,17,0.77,11,Clear,0,1,autumn
14977,9/24/16 9:00,1275,19,19,0.64,17,Clear,0,1,autumn
14978,9/24/16 10:00,1737,20,20,0.6,19,Clear,0,1,autumn
14979,9/24/16 11:00,2397,21,21,0.53,22,Clear,0,1,autumn
14980,9/24/16 12:00,2994,22,21,0.455,24,Clear,0,1,autumn
14981,9/24/16 13:00,3379,23,22,0.41,24,Clear,0,1,autumn
14982,9/24/16 14:00,3394,22,21,0.44,28,Clear,0,1,autumn
14983,9/24/16 15:00,3434,22,21,0.47,22,Clear,0,1,autumn
14984,9/24/16 16:00,3216,21,21,0.5,20.5,Clear,0,1,autumn
14985,9/24/16 17:00,3139,21,21,0.5,13,Clear,0,1,autumn
14986,9/24/16 18:00,2329,20.5,20.5,0.565,15,Clear,0,1,autumn
14987,9/24/16 19:00,1656,20,20,0.6,13,Clear,0,1,autumn
14988,9/24/16 20:00,1179,20,20,0.56,14,Clear,0,1,autumn
14989,9/24/16 21:00,822,20,20,0.6,15,Clear,0,1,autumn
14990,9/24/16 22:00,902,20,20,0.6,17,Clear,0,1,autumn
14991,9/24/16 23:00,847,20,20,0.58,20,Clear,0,1,autumn
14992,9/25/16 0:00,726,20,20,0.56,19.5,Clear,0,1,autumn
14993,9/25/16 1:00,563,19.5,19.5,0.58,20.5,Clear,0,1,autumn
14994,9/25/16 2:00,451,19,19,0.62,19.5,Clear,0,1,autumn
14995,9/25/16 3:00,302,19,19,0.64,18.5,Clear,0,1,autumn
14996,9/25/16 4:00,150,19,19,0.68,17,Clear,0,1,autumn
14997,9/25/16 5:00,119,19,19,0.705,17,Scattered clouds,0,1,autumn
14998,9/25/16 6:00,98,16.5,16.5,0.83,16.5,Rain,0,1,autumn
14999,9/25/16 7:00,201,16,16,0.855,17.5,Rain,0,1,autumn
15000,9/25/16 8:00,397,16.5,16.5,0.83,21,Broken clouds,0,1,autumn
15001,9/25/16 9:00,857,16,16,0.8,19.5,Scattered clouds,0,1,autumn
15002,9/25/16 10:00,1401,17,17,0.73,22,Scattered clouds,0,1,autumn
15003,9/25/16 11:00,1952,17.5,17.5,0.64,25,Scattered clouds,0,1,autumn
15004,9/25/16 12:00,2389,18.5,18.5,0.54,25,Scattered clouds,0,1,autumn
15005,9/25/16 13:00,2716,19.5,19.5,0.475,28.5,Scattered clouds,0,1,autumn
15006,9/25/16 14:00,2864,20,20,0.445,29,Scattered clouds,0,1,autumn
15007,9/25/16 15:00,2901,20,20,0.415,28,Clear,0,1,autumn
15008,9/25/16 16:00,2751,19.5,19.5,0.46,26,Clear,0,1,autumn
15009,9/25/16 17:00,2675,18,18,0.52,24,Scattered clouds,0,1,autumn
15010,9/25/16 18:00,2295,17,17,0.52,20,Scattered clouds,0,1,autumn
15011,9/25/16 19:00,1407,17,17,0.52,17,Clear,0,1,autumn
15012,9/25/16 20:00,958,16,16,0.57,16,Clear,0,1,autumn
15013,9/25/16 21:00,595,15.5,15.5,0.61,11,Clear,0,1,autumn
15014,9/25/16 22:00,515,14.5,14.5,0.675,11,Clear,0,1,autumn
15015,9/25/16 23:00,380,14,14,0.72,8,Clear,0,1,autumn
15016,9/26/16 0:00,214,14,14,0.72,9,Clear,0,0,autumn
15017,9/26/16 1:00,106,13,13,0.77,9,Clear,0,0,autumn
15018,9/26/16 2:00,70,13,13,0.77,7,Clear,0,0,autumn
15019,9/26/16 3:00,50,13,13,0.77,8,Clear,0,0,autumn
15020,9/26/16 4:00,47,13,13,0.77,8,Clear,0,0,autumn
15021,9/26/16 5:00,157,13,13,0.77,7.5,Clear,0,0,autumn
15022,9/26/16 6:00,785,13,13,0.77,8,Clear,0,0,autumn
15023,9/26/16 7:00,2421,14,14,0.745,6.5,Scattered clouds,0,0,autumn
15024,9/26/16 8:00,4525,14.5,14.5,0.745,8.5,Scattered clouds,0,0,autumn
15025,9/26/16 9:00,2342,15.5,15.5,0.7,12,Scattered clouds,0,0,autumn
15026,9/26/16 10:00,1134,16,16,0.68,10,Scattered clouds,0,0,autumn
15027,9/26/16 11:00,1146,17,17,0.64,12,Scattered clouds,0,0,autumn
15028,9/26/16 12:00,1384,16.5,16.5,0.68,10,Scattered clouds,0,0,autumn
15029,9/26/16 13:00,1267,18,18,0.6,16,Scattered clouds,0,0,autumn
15030,9/26/16 14:00,1305,18,18,0.56,19,Scattered clouds,0,0,autumn
15031,9/26/16 15:00,1556,19,19,0.49,16,Scattered clouds,0,0,autumn
15032,9/26/16 16:00,2125,18.5,18.5,0.505,17,Scattered clouds,0,0,autumn
15033,9/26/16 17:00,4338,18.5,18.5,0.54,16,Scattered clouds,0,0,autumn
15034,9/26/16 18:00,4346,17.5,17.5,0.62,15,Scattered clouds,0,0,autumn
15035,9/26/16 19:00,2254,16.5,16.5,0.66,8,Clear,0,0,autumn
15036,9/26/16 20:00,1294,16,16,0.72,9,Clear,0,0,autumn
15037,9/26/16 21:00,873,14.5,14.5,0.77,7,Clear,0,0,autumn
15038,9/26/16 22:00,657,14,14,0.77,6,Clear,0,0,autumn
15039,9/26/16 23:00,378,13,13,0.82,7,Clear,0,0,autumn
15040,9/27/16 0:00,161,13,13,0.85,7,Clear,0,0,autumn
15041,9/27/16 1:00,121,13,13,0.85,6.5,Clear,0,0,autumn
15042,9/27/16 2:00,52,13,13,0.85,6.5,Clear,0,0,autumn
15043,9/27/16 3:00,53,15,15,0.705,9.5,Clear,0,0,autumn
15044,9/27/16 4:00,53,15.5,15.5,0.635,11,Clear,0,0,autumn
15045,9/27/16 5:00,146,14.5,14.5,0.7,13,Clear,0,0,autumn
15046,9/27/16 6:00,883,14.5,14.5,0.745,10,Scattered clouds,0,0,autumn
15047,9/27/16 7:00,2710,15.5,15.5,0.745,9,Broken clouds,0,0,autumn
15048,9/27/16 8:00,5023,17,17,0.73,14,Scattered clouds,0,0,autumn
15049,9/27/16 9:00,2479,18,18,0.66,21.5,Broken clouds,0,0,autumn
15050,9/27/16 10:00,1233,19,19,0.64,23,Broken clouds,0,0,autumn
15051,9/27/16 11:00,1150,19,19,0.64,27,Broken clouds,0,0,autumn
15052,9/27/16 12:00,1447,18.5,18.5,0.705,23,Broken clouds,0,0,autumn
15053,9/27/16 13:00,1399,18,18,0.78,20,Broken clouds,0,0,autumn
15054,9/27/16 14:00,1374,19,19,0.78,22,Broken clouds,0,0,autumn
15055,9/27/16 15:00,1531,19,19,0.805,20.5,Cloudy,0,0,autumn
15056,9/27/16 16:00,2014,20,20,0.73,19.5,Broken clouds,0,0,autumn
15057,9/27/16 17:00,4195,19,19,0.78,21,Broken clouds,0,0,autumn
15058,9/27/16 18:00,3961,19,19,0.78,18,Scattered clouds,0,0,autumn
15059,9/27/16 19:00,2301,19,19,0.78,19,Broken clouds,0,0,autumn
15060,9/27/16 20:00,1316,18.5,18.5,0.805,16,Broken clouds,0,0,autumn
15061,9/27/16 21:00,1004,18,18,0.83,12,Broken clouds,0,0,autumn
15062,9/27/16 22:00,710,18,18,0.83,11,Cloudy,0,0,autumn
15063,9/27/16 23:00,435,17.5,17.5,0.855,15,Broken clouds,0,0,autumn
15064,9/28/16 0:00,236,17,17,0.83,15,Scattered clouds,0,0,autumn
15065,9/28/16 1:00,149,16,16,0.91,15,Scattered clouds,0,0,autumn
15066,9/28/16 2:00,73,15.5,15.5,0.88,20.5,Scattered clouds,0,0,autumn
15067,9/28/16 3:00,54,14.5,14.5,0.85,25,Scattered clouds,0,0,autumn
15068,9/28/16 4:00,54,14,14,0.82,22,Broken clouds,0,0,autumn
15069,9/28/16 5:00,147,14,14,0.88,20.5,Broken clouds,0,0,autumn
15070,9/28/16 6:00,858,14,14,0.82,19.5,Scattered clouds,0,0,autumn
15071,9/28/16 7:00,2802,14,14,0.82,15,Scattered clouds,0,0,autumn
15072,9/28/16 8:00,4967,14.5,14.5,0.795,23,Clear,0,0,autumn
15073,9/28/16 9:00,2607,16.5,16.5,0.7,24,Clear,0,0,autumn
15074,9/28/16 10:00,1269,18.5,18.5,0.62,21,Clear,0,0,autumn
15075,9/28/16 11:00,1266,20,20,0.605,23,Scattered clouds,0,0,autumn
15076,9/28/16 12:00,1700,21,21,0.57,25,Scattered clouds,0,0,autumn
15077,9/28/16 13:00,1706,21.5,21.5,0.585,25,Scattered clouds,0,0,autumn
15078,9/28/16 14:00,1545,21.5,21.5,0.625,25,Scattered clouds,0,0,autumn
15079,9/28/16 15:00,1758,23.5,23.5,0.59,26,Scattered clouds,0,0,autumn
15080,9/28/16 16:00,2397,22.5,22.5,0.65,20,Broken clouds,0,0,autumn
15081,9/28/16 17:00,4406,22,22,0.65,18,Scattered clouds,0,0,autumn
15082,9/28/16 18:00,4337,20.5,20.5,0.71,20.5,Scattered clouds,0,0,autumn
15083,9/28/16 19:00,2393,19,19,0.78,18.5,Broken clouds,0,0,autumn
15084,9/28/16 20:00,1381,18.5,18.5,0.805,17,Broken clouds,0,0,autumn
15085,9/28/16 21:00,1080,17.5,17.5,0.855,21.5,Broken clouds,0,0,autumn
15086,9/28/16 22:00,828,17,17,0.88,24,Broken clouds,0,0,autumn
15087,9/28/16 23:00,516,17.5,17.5,0.855,26,Broken clouds,0,0,autumn
15088,9/29/16 0:00,274,18,18,0.83,21,Cloudy,0,0,autumn
15089,9/29/16 1:00,144,18,18,0.83,25,Cloudy,0,0,autumn
15090,9/29/16 2:00,106,19,19,0.78,24,Cloudy,0,0,autumn
15091,9/29/16 3:00,79,18.5,18.5,0.855,22,Cloudy,0,0,autumn
15092,9/29/16 4:00,60,18,18,0.88,20,Rain,0,0,autumn
15093,9/29/16 5:00,162,18,18,0.83,25,Rain,0,0,autumn
15094,9/29/16 6:00,722,18,18,0.83,26,Broken clouds,0,0,autumn
15095,9/29/16 7:00,2389,18,18,0.83,24,Rain,0,0,autumn
15096,9/29/16 8:00,4775,18.5,18.5,0.805,24,Broken clouds,0,0,autumn
15097,9/29/16 9:00,2229,18.5,18.5,0.805,25,Broken clouds,0,0,autumn
15098,9/29/16 10:00,746,16.5,16.5,0.77,31,Rain,0,0,autumn
15099,9/29/16 11:00,806,16.5,16.5,0.8,23,Rain,0,0,autumn
15100,9/29/16 12:00,1353,17.5,17.5,0.75,23,Scattered clouds,0,0,autumn
15101,9/29/16 13:00,1442,19,19,0.62,23,Scattered clouds,0,0,autumn
15102,9/29/16 14:00,1435,19,19,0.52,32.5,Scattered clouds,0,0,autumn
15103,9/29/16 15:00,1629,20,20,0.46,30,Scattered clouds,0,0,autumn
15104,9/29/16 16:00,2174,19,19,0.49,30.5,Scattered clouds,0,0,autumn
15105,9/29/16 17:00,4152,19,19,0.46,26,Scattered clouds,0,0,autumn
15106,9/29/16 18:00,3952,18,18,0.46,30,Scattered clouds,0,0,autumn
15107,9/29/16 19:00,2167,17,17,0.52,26,Scattered clouds,0,0,autumn
15108,9/29/16 20:00,1333,16,16,0.57,22,Clear,0,0,autumn
15109,9/29/16 21:00,1037,15,15,0.655,22,Clear,0,0,autumn
15110,9/29/16 22:00,773,14.5,14.5,0.65,21,Clear,0,0,autumn
15111,9/29/16 23:00,572,14,14,0.695,19,Clear,0,0,autumn
15112,9/30/16 0:00,286,14,14,0.695,21,Clear,0,0,autumn
15113,9/30/16 1:00,201,14,14,0.695,17,Clear,0,0,autumn
15114,9/30/16 2:00,113,13.5,13.5,0.695,16,Clear,0,0,autumn
15115,9/30/16 3:00,77,13,13,0.745,17,Clear,0,0,autumn
15116,9/30/16 4:00,89,13,13,0.745,17,Clear,0,0,autumn
15117,9/30/16 5:00,158,13,13,0.77,15,Clear,0,0,autumn
15118,9/30/16 6:00,681,13,13,0.77,15,Clear,0,0,autumn
15119,9/30/16 7:00,2359,13,13,0.77,12,Clear,0,0,autumn
15120,9/30/16 8:00,4551,13.5,13.5,0.745,14,Clear,0,0,autumn
15121,9/30/16 9:00,2510,15.5,15.5,0.655,18.5,Scattered clouds,0,0,autumn
15122,9/30/16 10:00,1409,16.5,16.5,0.555,22,Scattered clouds,0,0,autumn
15123,9/30/16 11:00,1435,17,17,0.52,25,Scattered clouds,0,0,autumn
15124,9/30/16 12:00,1335,17.5,17.5,0.54,19.5,Scattered clouds,0,0,autumn
15125,9/30/16 13:00,1715,18,18,0.52,20.5,Scattered clouds,0,0,autumn
15126,9/30/16 14:00,1632,19,19,0.49,21.5,Scattered clouds,0,0,autumn
15127,9/30/16 15:00,1725,18.5,18.5,0.52,24,Scattered clouds,0,0,autumn
15128,9/30/16 16:00,2472,19,19,0.49,22,Scattered clouds,0,0,autumn
15129,9/30/16 17:00,4091,18,18,0.52,20.5,Scattered clouds,0,0,autumn
15130,9/30/16 18:00,3393,17,17,0.575,18.5,Scattered clouds,0,0,autumn
15131,9/30/16 19:00,1545,16,16,0.68,13,Clear,0,0,autumn
15132,9/30/16 20:00,662,14.5,14.5,0.795,13,Rain,0,0,autumn
15133,9/30/16 21:00,503,14,14,0.82,7,Clear,0,0,autumn
15134,9/30/16 22:00,408,14,14,0.82,7,Clear,0,0,autumn
15135,9/30/16 23:00,403,13,13,0.85,7,Clear,0,0,autumn
15136,10/1/16 0:00,568,13,13,0.82,6.5,Clear,0,1,autumn
15137,10/1/16 1:00,449,13,13,0.82,7,Scattered clouds,0,1,autumn
15138,10/1/16 2:00,360,13,13,0.82,3,Rain,0,1,autumn
15139,10/1/16 3:00,220,13,13,0.85,2,Rain,0,1,autumn
15140,10/1/16 4:00,193,13,13,0.88,6.5,Scattered clouds,0,1,autumn
15141,10/1/16 5:00,120,13,13,0.88,6.5,Rain,0,1,autumn
15142,10/1/16 6:00,153,13,13,0.88,5,Clear,0,1,autumn
15143,10/1/16 7:00,321,12,12,0.94,3,Clear,0,1,autumn
15144,10/1/16 8:00,681,13,13,0.88,5,Clear,0,1,autumn
15145,10/1/16 9:00,679,14,14,0.82,5,Rain,0,1,autumn
15146,10/1/16 10:00,590,14,14,0.82,7.5,Rain,0,1,autumn
15147,10/1/16 11:00,671,13,13,0.82,11,Rain,0,1,autumn
15148,10/1/16 12:00,768,13,13,0.82,11,Rain,0,1,autumn
15149,10/1/16 13:00,1246,13,13,0.82,10,Rain,0,1,autumn
15150,10/1/16 14:00,1566,15.5,15.5,0.675,18.5,Scattered clouds,0,1,autumn
15151,10/1/16 15:00,1969,15.5,15.5,0.63,19.5,Scattered clouds,0,1,autumn
15152,10/1/16 16:00,1900,15,15,0.63,16,Rain,0,1,autumn
15153,10/1/16 17:00,1321,13,13,0.72,11,Rain,0,1,autumn
15154,10/1/16 18:00,1311,12,12,0.77,6.5,Clear,0,1,autumn
15155,10/1/16 19:00,627,12,12,0.88,10,Rain,0,1,autumn
15156,10/1/16 20:00,480,12,12,0.85,14,Rain,0,1,autumn
15157,10/1/16 21:00,460,12,12,0.85,8.5,Rain,0,1,autumn
15158,10/1/16 22:00,465,11.5,11.5,0.85,12,Clear,0,1,autumn
15159,10/1/16 23:00,475,11,11,0.88,11,Scattered clouds,0,1,autumn
15160,10/2/16 0:00,491,11,11,0.88,16,Broken clouds,0,1,autumn
15161,10/2/16 1:00,415,11,11,0.88,13,Broken clouds,0,1,autumn
15162,10/2/16 2:00,291,11,11,0.82,17,Cloudy,0,1,autumn
15163,10/2/16 3:00,198,11,11,0.85,17,Scattered clouds,0,1,autumn
15164,10/2/16 4:00,105,11,11,0.88,15,Broken clouds,0,1,autumn
15165,10/2/16 5:00,85,12,12,0.82,15,Broken clouds,0,1,autumn
15166,10/2/16 6:00,122,11,11,0.85,15,Cloudy,0,1,autumn
15167,10/2/16 7:00,208,11,11,0.88,17,Cloudy,0,1,autumn
15168,10/2/16 8:00,405,11.5,11.5,0.85,19,Broken clouds,0,1,autumn
15169,10/2/16 9:00,833,12,12,0.82,17,Broken clouds,0,1,autumn
15170,10/2/16 10:00,1377,13.5,13.5,0.72,17,Broken clouds,0,1,autumn
15171,10/2/16 11:00,1954,14,14,0.72,18,Scattered clouds,0,1,autumn
15172,10/2/16 12:00,2293,14.5,14.5,0.65,17,Scattered clouds,0,1,autumn
15173,10/2/16 13:00,2696,16,16,0.59,17,Scattered clouds,0,1,autumn
15174,10/2/16 14:00,2534,16,16,0.57,17,Scattered clouds,0,1,autumn
15175,10/2/16 15:00,2560,16,16,0.515,13,Scattered clouds,0,1,autumn
15176,10/2/16 16:00,2614,17,17,0.505,17.5,Scattered clouds,0,1,autumn
15177,10/2/16 17:00,2362,16.5,16.5,0.505,16,Scattered clouds,0,1,autumn
15178,10/2/16 18:00,2103,15.5,15.5,0.555,10,Scattered clouds,0,1,autumn
15179,10/2/16 19:00,1153,14.5,14.5,0.57,6,Clear,0,1,autumn
15180,10/2/16 20:00,724,14,14,0.63,3,Clear,0,1,autumn
15181,10/2/16 21:00,628,13,13,0.67,6,Clear,0,1,autumn
15182,10/2/16 22:00,547,12,12,0.77,2,Clear,0,1,autumn
15183,10/2/16 23:00,324,12,12,0.745,5,Clear,0,1,autumn
15184,10/3/16 0:00,191,11.5,11.5,0.795,6,Clear,0,0,autumn
15185,10/3/16 1:00,106,10,10,0.82,2,Clear,0,0,autumn
15186,10/3/16 2:00,78,10,10,0.88,4,Clear,0,0,autumn
15187,10/3/16 3:00,32,9.5,9.5,0.88,5,Clear,0,0,autumn
15188,10/3/16 4:00,51,9,9,0.94,4,Clear,0,0,autumn
15189,10/3/16 5:00,127,9,8.5,0.87,5,Clear,0,0,autumn
15190,10/3/16 6:00,633,8,7.5,0.93,5,Clear,0,0,autumn
15191,10/3/16 7:00,2442,8.5,7.5,0.87,6,Clear,0,0,autumn
15192,10/3/16 8:00,4652,10,9.5,0.845,5.5,Clear,0,0,autumn
15193,10/3/16 9:00,2272,12,12,0.77,4,Clear,0,0,autumn
15194,10/3/16 10:00,1121,13.5,13.5,0.695,2,Clear,0,0,autumn
15195,10/3/16 11:00,1194,15,15,0.55,11,Clear,0,0,autumn
15196,10/3/16 12:00,1418,16,16,0.5,10,Clear,0,0,autumn
15197,10/3/16 13:00,1532,17,17,0.455,7.5,Clear,0,0,autumn
15198,10/3/16 14:00,1520,18,18,0.4,9,Clear,0,0,autumn
15199,10/3/16 15:00,1650,18,18,0.4,8.5,Clear,0,0,autumn
15200,10/3/16 16:00,2420,18,18,0.4,12,Clear,0,0,autumn
15201,10/3/16 17:00,4638,17.5,17.5,0.475,13,Clear,0,0,autumn
15202,10/3/16 18:00,4278,16.5,16.5,0.535,9,Clear,0,0,autumn
15203,10/3/16 19:00,2195,15.5,15.5,0.61,7,Clear,0,0,autumn
15204,10/3/16 20:00,1266,14,14,0.695,10,Clear,0,0,autumn
15205,10/3/16 21:00,878,14,14,0.72,3,Clear,0,0,autumn
15206,10/3/16 22:00,553,13.5,13.5,0.745,2,Scattered clouds,0,0,autumn
15207,10/3/16 23:00,335,13,13,0.795,5,Clear,0,0,autumn
15208,10/4/16 0:00,160,13,13,0.82,6,Scattered clouds,0,0,autumn
15209,10/4/16 1:00,104,12.5,12.5,0.88,3,Scattered clouds,0,0,autumn
15210,10/4/16 2:00,86,13,13,0.88,9,Scattered clouds,0,0,autumn
15211,10/4/16 3:00,61,12,12,0.94,6,Scattered clouds,0,0,autumn
15212,10/4/16 4:00,78,12,12,0.94,3,Scattered clouds,0,0,autumn
